,train_loss,val_loss,train_acc,val_acc
33,0.03827201910316944,0.9955971439679464,1.0,0.6817336309523809
34,0.03729947507381439,1.0154378016789753,1.0,0.6793154761904763
35,0.036564065143465996,1.0518934329350789,1.0,0.6665736607142857
36,0.035746118798851964,1.1245844165484111,1.0,0.6559709821428571
37,0.035050957649946216,1.051674485206604,1.0,0.6647135416666666
38,0.03429371789097786,1.0642553567886353,1.0,0.6644345238095238
39,0.03357563242316246,0.9490161935488383,1.0,0.7001488095238096
40,0.03294450081884861,0.9948474963506063,1.0,0.6858258928571429
41,0.03231886513531208,1.0429060061772664,1.0,0.6775483630952381
42,0.03177948929369449,1.0880811214447021,1.0,0.6571800595238095
43,0.031221158616244794,1.0890942613283794,1.0,0.6508556547619048
44,0.030679290182888508,0.9842751820882162,1.0,0.6871279761904763
45,0.03014027588069439,0.9114981393019358,1.0,0.7137276785714285
46,0.02961982525885105,1.012269914150238,1.0,0.6871279761904763
47,0.029235488548874856,0.9950396021207174,1.0,0.6763392857142857
48,0.028832461312413217,1.0780985951423645,1.0,0.6555059523809524
49,0.02842594441026449,0.9763248165448507,1.0,0.6941964285714285
50,0.02800624631345272,1.0272020896275837,1.0,0.6767113095238096
51,0.02761722672730684,0.9747804403305054,1.0,0.6907552083333334
52,0.02722590249031782,0.9138180712858835,1.0,0.7100074404761904
53,0.026912849582731723,1.0317280093828838,1.0,0.6674107142857143
54,0.026517341658473016,0.9706261952718099,1.0,0.6925223214285715
55,0.026210822723805906,1.0647825400034587,1.0,0.6402529761904762
56,0.025859436392784117,1.0270697673161824,1.0,0.6843377976190476
57,0.025545935705304147,1.0639133254686992,1.0,0.6542038690476191
58,0.025240269117057325,0.9769476254781088,1.0,0.6910342261904763
59,0.024941835552453995,1.0330060323079426,1.0,0.6752232142857143
60,0.024659108184278012,1.0508736769358318,1.0,0.6555059523809524
61,0.024398924596607686,1.0449735720952351,1.0,0.6704799107142857
62,0.024030246958136558,1.0089440147082012,1.0,0.6747581845238096
63,0.023821343667805195,0.9927960435549418,1.0,0.6885230654761904
64,0.02353096902370453,0.9815506140391032,1.0,0.6834077380952381
65,0.023364249989390372,1.0057364702224731,1.0,0.6814546130952381
66,0.023194390535354614,1.00122865041097,1.0,0.6821056547619048
67,0.022794634848833085,1.095691720644633,1.0,0.6508556547619048
68,0.02267577312886715,1.0266841252644856,1.0,0.6727120535714285
69,0.022406431287527083,1.0289342403411865,1.0,0.6695498511904763
70,0.02214023321866989,1.02667103211085,1.0,0.6737351190476191
71,0.021993784792721273,0.9528244733810425,1.0,0.7001488095238096
72,0.021786382235586644,1.0627194444338481,1.0,0.6574590773809524
73,0.021550121158361434,0.9541551073392233,1.0,0.6938244047619048
74,0.0214373929426074,1.0656869212786357,1.0,0.6465773809523809
75,0.021264117769896985,1.005926787853241,1.0,0.6653645833333334
76,0.021079287491738798,1.0638827284177144,1.0,0.6501116071428571
77,0.020857741869986058,0.9859986901283264,1.0,0.6897321428571429
78,0.020722734555602074,1.0441615581512451,1.0,0.6599702380952381
79,0.02047329507768154,0.9628756244977316,1.0,0.6929873511904763
80,0.02030830569565296,0.9614889820416769,1.0,0.7037760416666666
81,0.02015324551612139,1.0609925587972004,1.0,0.6672247023809524
82,0.020001582428812982,1.0454927682876587,1.0,0.6554129464285715
83,0.01986786425113678,0.9762928088506063,1.0,0.6862909226190476
84,0.019691688008606434,1.0493438839912415,1.0,0.6685267857142857
85,0.019573938474059104,1.0375330249468486,1.0,0.6678757440476191
86,0.019403987005352973,0.9741055568059286,1.0,0.6797805059523809
87,0.019277264177799226,1.0325809915860493,1.0,0.6711309523809524
88,0.019168231263756753,1.0543922980626423,1.0,0.6628534226190476
89,0.01908704563975334,0.9789264798164368,1.0,0.6824776785714285
90,0.018859851732850076,1.0386448899904888,1.0,0.6726190476190476
91,0.018794754706323146,1.027155299981435,1.0,0.6641555059523809
92,0.0187175203114748,1.055919349193573,1.0,0.6742931547619048
93,0.018516547791659833,0.9244643251101176,1.0,0.7045200892857143
94,0.018347349390387534,0.9856324394543966,1.0,0.697265625
95,0.01824885942041874,0.9725301861763,1.0,0.6949404761904763
96,0.018170340359210967,0.9893800616264343,1.0,0.6807105654761904
97,0.01805025488138199,0.9082679649194082,1.0,0.7175409226190476
98,0.017894512973725796,1.1006285945574443,1.0,0.6603422619047619
99,0.01779373623430729,1.0381596485773723,1.0,0.6797805059523809
100,0.01773706953972578,0.9667099912961324,1.0,0.6903831845238096
101,0.017592202685773373,0.9745553135871887,1.0,0.6917782738095237
102,0.017497533932328224,1.1286985874176025,1.0,0.6496465773809524
103,0.017383887059986593,0.9857027133305868,1.0,0.6971726190476191
104,0.01735242046415806,0.9884161353111267,1.0,0.6823846726190476
105,0.017211803048849107,1.0532373388608296,1.0,0.6669456845238096
106,0.01711032949388027,1.0266419847806294,1.0,0.67578125
107,0.01700830850750208,1.0091550747553508,1.0,0.6910342261904763
108,0.01691069584339857,1.0776761968930562,1.0,0.6749441964285715
109,0.01684218253940344,1.0367812315622966,1.0,0.6595982142857143
110,0.01674632225185633,1.0323490500450134,1.0,0.6648995535714285
111,0.016629446670413016,1.0628087917963664,1.0,0.6678757440476191
112,0.01654013227671385,0.9707954128583273,1.0,0.6923363095238096
113,0.016481774114072322,1.007720172405243,1.0,0.6768973214285715
114,0.016336581856012344,1.0156500538190205,1.0,0.6703869047619048
115,0.016292679868638516,1.02131191889445,1.0,0.6674107142857143
116,0.016251029260456563,1.046880046526591,1.0,0.6605282738095238
117,0.016170918382704257,0.9591769178708395,1.0,0.6932663690476191
118,0.016040793061256407,1.0211398601531982,1.0,0.6705729166666666
119,0.015954902581870555,0.9692680239677429,1.0,0.6939174107142857
120,0.015909205935895444,0.9681028723716736,1.0,0.6897321428571429
121,0.015818037278950214,1.1006641586621602,1.0,0.6458333333333334
122,0.01579507179558277,1.0487650036811829,1.0,0.6710379464285715
123,0.015694238431751727,1.0660471320152283,1.0,0.6580171130952381
124,0.015619073063135147,1.0691760182380676,1.0,0.6500186011904762
125,0.015597397275269032,1.0083499352137248,1.0,0.6810825892857143
126,0.015470237750560046,0.9363364775975546,1.0,0.7054501488095237
127,0.015411828551441431,1.0109277963638306,1.0,0.6753162202380952
128,0.015307183749973774,1.0630221764246623,1.0,0.6640625
129,0.015275320317596198,1.0149539311726887,1.0,0.6731770833333334
130,0.015184702351689339,0.9973728060722351,1.0,0.6678757440476191
131,0.01517086811363697,1.06458713610967,1.0,0.6623883928571429
132,0.015089238714426755,0.9925487637519836,1.0,0.6814546130952381
133,0.015013567265123129,1.0179557005564372,1.0,0.6632254464285715
134,0.014973417483270168,1.0330601334571838,1.0,0.6730840773809524
135,0.01489122500643134,1.018952488899231,1.0,0.6768973214285715
136,0.014826855715364217,0.9744986097017924,1.0,0.6866629464285715
137,0.01478274716064334,1.0542746186256409,1.0,0.6614583333333334
138,0.01474392469972372,0.9927573005358378,1.0,0.6836867559523809
139,0.014647174440324307,1.081691046555837,1.0,0.6792224702380952
140,0.014628681261092425,0.9598760406176249,1.0,0.6917782738095237
141,0.014556684251874685,1.064525802930196,1.0,0.6498325892857143
142,0.014519690442830325,1.0649530291557312,1.0,0.6606212797619048
143,0.014437178522348404,1.0255966981252034,1.0,0.6828497023809524
144,0.01439705016091466,1.0720557967821758,1.0,0.6574590773809524
145,0.014320752024650574,1.1328349113464355,1.0,0.6634114583333334
146,0.01426809886470437,1.0205775896708171,1.0,0.68359375
147,0.014243426267057657,1.0206090013186138,1.0,0.6869419642857143
148,0.01420621583238244,1.006181240081787,1.0,0.6743861607142857
149,0.014117800444364548,0.997344175974528,1.0,0.6909412202380952
150,0.014094015024602414,1.055270751317342,1.0,0.6525297619047619
151,0.014027373865246773,1.0491895079612732,1.0,0.6688988095238096
152,0.013993242289870977,0.9359719157218933,1.0,0.7032180059523809
153,0.01392035223543644,0.9836446444193522,1.0,0.6800595238095237
154,0.013880941178649664,1.070431152979533,1.0,0.6678757440476191
155,0.013807709142565728,0.9715567231178284,1.0,0.689453125
156,0.013744769059121609,1.0115670561790466,1.0,0.6914992559523809
157,0.013755177333950996,0.9702703158060709,1.0,0.6876860119047619
158,0.013697311002761125,0.9925643801689148,1.0,0.6846168154761904
159,0.013627341669052839,0.9436073899269104,1.0,0.7095424107142857
160,0.01362296361476183,1.0231160322825115,1.0,0.6800595238095237
161,0.013578137662261725,0.994083563486735,1.0,0.6799665178571429
162,0.013503874279558658,1.1363038221995037,1.0,0.6449962797619048
163,0.013475617952644825,0.9916767279307047,1.0,0.6795944940476191
164,0.013440167251974344,1.0792866547902424,1.0,0.6551339285714285
165,0.013403866067528724,0.9903017481168112,1.0,0.6898251488095237
166,0.013350075017660857,1.0794107516606648,1.0,0.6616443452380952
167,0.013303118105977774,1.0325693686803181,1.0,0.6617373511904762
168,0.01328418990597129,1.0870125889778137,1.0,0.6698288690476191
169,0.013238386996090413,1.0122368137041728,1.0,0.6758742559523809
170,0.013199720811098815,1.0686421990394592,1.0,0.6581101190476191
171,0.013150317221879959,1.0309720834096272,1.0,0.6755022321428571
172,0.013111754599958659,1.056569755077362,1.0,0.6629464285714285
173,0.013105733040720224,0.9722365339597067,1.0,0.6911272321428571
174,0.013042466808110475,1.0895663301150005,1.0,0.6561569940476191
175,0.01301151430234313,0.9487619400024414,1.0,0.6974516369047619
176,0.012975117471069098,1.0067949891090393,1.0,0.6921502976190476
177,0.012933396641165018,0.9506367643674215,1.0,0.701171875
178,0.012909661512821913,1.0174408753712971,1.0,0.6797805059523809
179,0.012844464369118213,1.0793370405832927,1.0,0.6550409226190476
180,0.012812161818146706,1.042502264181773,1.0,0.666015625
181,0.012790543586015701,1.0545339783032734,1.0,0.6590401785714285
182,0.012770278006792068,1.0263728300730388,1.0,0.673828125
183,0.01271874364465475,1.0451839764912922,1.0,0.6833147321428571
184,0.01267643291503191,1.0733673771222432,1.0,0.6608072916666666
185,0.012657220009714365,1.0508362650871277,1.0,0.6686197916666666
186,0.012597898859530688,1.0908014575640361,1.0,0.6534598214285715
187,0.012568984925746918,1.0277442932128906,1.0,0.6861049107142857
188,0.012559027131646871,1.052671750386556,1.0,0.6627604166666666
189,0.012528677936643362,0.9863573710123698,1.0,0.7034970238095237
190,0.012473601661622525,1.0795013904571533,1.0,0.6623883928571429
191,0.012466213759034872,1.0700990557670593,1.0,0.6520647321428571
192,0.012413475569337607,0.9837502638498942,1.0,0.6837797619047619
193,0.012384562008082866,1.1407387852668762,1.0,0.6392299107142857
194,0.012351876497268677,0.9509903788566589,1.0,0.6967075892857143
195,0.012327706161886453,1.0814517339070637,1.0,0.6604352678571429
196,0.012313210126012563,0.9627554217974345,1.0,0.6886160714285715
197,0.012253295630216599,0.996006965637207,1.0,0.6907552083333334
198,0.012233295943588018,1.0328627427419026,1.0,0.6715029761904763
199,0.012214840203523637,1.0074638923009236,1.0,0.6800595238095237
