,train_loss,val_loss,train_acc,val_acc
0,2.4752193689346313,2.7616188526153564,0.24708839699074073,0.26121794871794873
1,1.8199608723322551,2.7643871307373047,0.4477117091049383,0.14983974358974358
2,1.7546968857447307,2.7681186199188232,0.4644880883487654,0.1330128205128205
3,1.7195234298706055,2.7690696716308594,0.4500084394290123,0.08253205128205128
4,1.6484556595484416,2.766965389251709,0.4578993055555556,0.19150641025641027
5,1.6056905190149944,2.754671573638916,0.436963493441358,0.30849358974358976
6,1.5480077664057414,2.6688363552093506,0.4406768422067901,0.3293269230769231
7,1.4984967708587646,2.4369142055511475,0.45513840663580246,0.3213141025641026
8,1.4428939421971638,2.149834394454956,0.49041521990740744,0.34375
9,1.3983919620513916,1.9366408586502075,0.5068660783179012,0.35336538461538464
10,1.36667795976003,1.7886066436767578,0.5379412615740741,0.41426282051282054
11,1.3226960897445679,1.6747030019760132,0.5543258101851852,0.5160256410256411
12,1.2818832000096638,1.597835898399353,0.5740559895833334,0.5528846153846154
13,1.255068302154541,1.5210132598876953,0.5916160300925926,0.5769230769230769
14,1.2329063018163045,1.4545049667358398,0.6067346643518519,0.5969551282051282
15,1.2215107282002766,1.3806411027908325,0.6044620466820988,0.6105769230769231
16,1.1881908973058064,1.3225804567337036,0.6178084008487654,0.6274038461538461
17,1.1265257994333904,1.274703025817871,0.6440007716049383,0.6177884615384616
18,1.111768404642741,1.2618677616119385,0.6398835358796297,0.6201923076923077
19,1.0732953945795696,1.2386057376861572,0.6694094810956791,0.6458333333333334
20,1.073704759279887,1.2112932205200195,0.6705789448302468,0.6666666666666666
21,0.9937368432680765,1.1735894680023193,0.7106481481481483,0.6730769230769231
22,0.9859176079432169,1.1753673553466797,0.7084177276234568,0.6706730769230769
23,0.9522668719291687,1.1307854652404785,0.7255738811728395,0.6794871794871795
24,0.9426841537157694,1.1304007768630981,0.7237714602623457,0.6802884615384616
25,0.9049420356750488,1.1341561079025269,0.7352973090277778,0.6939102564102564
26,0.8678471247355143,1.0382916927337646,0.7455150462962963,0.6899038461538461
27,0.829268753528595,1.1186212301254272,0.7508981963734568,0.6947115384615384
